Date/Time,OFFICE_BACK_Zone Inverse Solution,OFFICE_CORE_Zone Inverse Solution,OFFICE_FRONT_Zone Inverse Solution,OFFICE_LEFT_Zone Inverse Solution,OFFICE_RIGHT_Zone Inverse Solution
 11/12  07:00:00,1.52,5.461666667,1.52,0.951666667,0.951666667
 11/12  08:00:00,3.103333333,11.14666667,3.103333333,1.943333333,1.943333333
 11/12  09:00:00,9.055,32.55166667,9.055,5.666666667,5.666666667
 11/12  10:00:00,15.565,55.92166667,15.56333333,9.741666667,9.74
 11/12  11:00:00,14.365,51.65,14.355,8.986666667,8.985
 11/12  12:00:00,12.48166667,44.89833333,12.475,7.808333333,7.81
 11/12  13:00:00,6.628333333,23.845,6.625,4.146666667,4.148333333
 11/12  14:00:00,14.62166667,52.55666667,14.62,9.145,9.15
 11/12  15:00:00,12.54166667,45.10666667,12.54666667,7.843333333,7.853333333
 11/12  16:00:00,14.27166667,51.31833333,14.27833333,8.931666667,8.933333333
 11/12  17:00:00,11.905,42.80833333,11.915,7.448333333,7.453333333
 11/12  18:00:00,4.93,17.71,4.93,3.08,3.08
 11/12  19:00:00,0.72,2.596666667,0.723333333,0.451666667,0.451666667
 11/12  20:00:00,1.153333333,4.148333333,1.153333333,0.723333333,0.723333333
 11/12  21:00:00,1.535,5.523333333,1.535,0.963333333,0.963333333
 11/12  22:00:00,1.375,4.943333333,1.375,0.861666667,0.861666667
 11/12  23:00:00,0.608333333,2.188333333,0.608333333,0.378333333,0.378333333
 11/12  24:00:00,0.543333333,1.953333333,0.543333333,0.338333333,0.338333333
 11/13  01:00:00,0,0,0,0,0
 11/13  02:00:00,0,0,0,0,0
 11/13  03:00:00,0,0,0,0,0
 11/13  04:00:00,0,0,0,0,0
 11/13  05:00:00,0,0,0,0,0
 11/13  06:00:00,0,0,0,0,0
 11/13  07:00:00,1.538333333,5.533333333,1.538333333,0.965,0.965
 11/13  08:00:00,3.166666667,11.37166667,3.166666667,1.981666667,1.981666667
 11/13  09:00:00,10.38666667,37.33166667,10.39,6.5,6.5
 11/13  10:00:00,13.78666667,49.545,13.785,8.625,8.625
 11/13  11:00:00,13.18833333,47.40166667,13.185,8.251666667,8.251666667
 11/13  12:00:00,15.01333333,53.95833333,15.015,9.395,9.395
 11/13  13:00:00,5.76,20.70333333,5.76,3.603333333,3.605
 11/13  14:00:00,14.315,51.43666667,14.31666667,8.956666667,8.958333333
 11/13  15:00:00,15.61,56.08,15.61,9.77,9.77
 11/13  16:00:00,9.626666667,34.61333333,9.626666667,6.023333333,6.026666667
 11/13  17:00:00,11.64166667,41.84333333,11.64333333,7.283333333,7.286666667
 11/13  18:00:00,4.93,17.71,4.93,3.08,3.08
 11/13  19:00:00,0.87,3.128333333,0.87,0.546666667,0.546666667
 11/13  20:00:00,0.948333333,3.403333333,0.948333333,0.593333333,0.593333333
 11/13  21:00:00,1.381666667,4.966666667,1.381666667,0.866666667,0.866666667
 11/13  22:00:00,1.493333333,5.37,1.493333333,0.936666667,0.936666667
 11/13  23:00:00,0.605,2.175,0.605,0.376666667,0.376666667
 11/13  24:00:00,0.721666667,2.598333333,0.721666667,0.45,0.45
 11/14  01:00:00,0,0,0,0,0
 11/14  02:00:00,0,0,0,0,0
 11/14  03:00:00,0,0,0,0,0
 11/14  04:00:00,0,0,0,0,0
 11/14  05:00:00,0,0,0,0,0
 11/14  06:00:00,0,0,0,0,0
 11/14  07:00:00,1.575,5.668333333,1.575,0.988333333,0.988333333
 11/14  08:00:00,1.565,5.625,1.565,0.981666667,0.981666667
 11/14  09:00:00,4.93,17.71,4.93,3.08,3.08
 11/14  10:00:00,4.93,17.71,4.93,3.08,3.08
 11/14  11:00:00,4.93,17.71,4.93,3.08,3.08
 11/14  12:00:00,4.93,17.71,4.93,3.08,3.08
 11/14  13:00:00,1.64,5.9,1.64,1.03,1.03
 11/14  14:00:00,1.64,5.9,1.64,1.03,1.03
 11/14  15:00:00,1.64,5.9,1.64,1.03,1.03
 11/14  16:00:00,1.64,5.9,1.64,1.03,1.03
 11/14  17:00:00,1.64,5.9,1.64,1.03,1.03
 11/14  18:00:00,0.82,2.95,0.82,0.51,0.51
 11/14  19:00:00,0.82,2.95,0.82,0.51,0.51
 11/14  20:00:00,0,0,0,0,0
 11/14  21:00:00,0,0,0,0,0
 11/14  22:00:00,0,0,0,0,0
 11/14  23:00:00,0,0,0,0,0
 11/14  24:00:00,0,0,0,0,0
 11/15  01:00:00,0,0,0,0,0
 11/15  02:00:00,0,0,0,0,0
 11/15  03:00:00,0,0,0,0,0
 11/15  04:00:00,0,0,0,0,0
 11/15  05:00:00,0,0,0,0,0
 11/15  06:00:00,0,0,0,0,0
 11/15  07:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  08:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  09:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  10:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  11:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  12:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  13:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  14:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  15:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  16:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  17:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  18:00:00,0.82,2.95,0.82,0.51,0.51
 11/15  19:00:00,0,0,0,0,0
 11/15  20:00:00,0,0,0,0,0
 11/15  21:00:00,0,0,0,0,0
 11/15  22:00:00,0,0,0,0,0
 11/15  23:00:00,0,0,0,0,0
 11/15  24:00:00,0,0,0,0,0
 11/16  01:00:00,0,0,0,0,0
 11/16  02:00:00,0,0,0,0,0
 11/16  03:00:00,0,0,0,0,0
 11/16  04:00:00,0,0,0,0,0
 11/16  05:00:00,0,0,0,0,0
 11/16  06:00:00,0,0,0,0,0
 11/16  07:00:00,1.375,4.94,1.375,0.861666667,0.861666667
 11/16  08:00:00,2.878333333,10.33333333,2.878333333,1.801666667,1.801666667
 11/16  09:00:00,14.27666667,51.3,14.28,8.935,8.933333333
 11/16  10:00:00,10.845,38.97166667,10.84666667,6.786666667,6.785
 11/16  11:00:00,15.61,56.08,15.61,9.77,9.77
 11/16  12:00:00,10.49333333,37.71166667,10.49333333,6.568333333,6.568333333
 11/16  13:00:00,6.841666667,24.59166667,6.846666667,4.281666667,4.281666667
 11/16  14:00:00,15.175,54.52,15.17666667,9.498333333,9.498333333
 11/16  15:00:00,11.03833333,39.66333333,11.04333333,6.908333333,6.908333333
 11/16  16:00:00,10.855,39.01166667,10.86,6.791666667,6.795
 11/16  17:00:00,15.17833333,54.53333333,15.18166667,9.498333333,9.5
 11/16  18:00:00,4.346666667,15.61666667,4.35,2.716666667,2.716666667
 11/16  19:00:00,0.786666667,2.825,0.786666667,0.493333333,0.493333333
 11/16  20:00:00,0.966666667,3.51,0.976666667,0.606666667,0.606666667
 11/16  21:00:00,1.633333333,5.87,1.633333333,1.025,1.025
 11/16  22:00:00,1.618333333,5.816666667,1.618333333,1.015,1.015
 11/16  23:00:00,0.475,1.705,0.475,0.295,0.295
 11/16  24:00:00,0.623333333,2.243333333,0.623333333,0.388333333,0.388333333
 11/17  01:00:00,0,0,0,0,0
 11/17  02:00:00,0,0,0,0,0
 11/17  03:00:00,0,0,0,0,0
 11/17  04:00:00,0,0,0,0,0
 11/17  05:00:00,0,0,0,0,0
 11/17  06:00:00,0,0,0,0,0
 11/17  07:00:00,1.515,5.451666667,1.515,0.951666667,0.951666667
 11/17  08:00:00,2.978333333,10.695,2.978333333,1.865,1.865
 11/17  09:00:00,13.72666667,49.325,13.72666667,8.59,8.59
 11/17  10:00:00,10.965,39.41166667,10.96,6.858333333,6.856666667
 11/17  11:00:00,15.61,56.08,15.61,9.77,9.77
 11/17  12:00:00,10.53333333,37.87333333,10.51666667,6.59,6.591666667
 11/17  13:00:00,6.743333333,24.235,6.731666667,4.216666667,4.218333333
 11/17  14:00:00,15.16666667,54.495,15.16333333,9.49,9.493333333
 11/17  15:00:00,11.025,39.64833333,11.025,6.895,6.901666667
 11/17  16:00:00,10.86833333,39.08166667,10.875,6.796666667,6.801666667
 11/17  17:00:00,15.36333333,55.21666667,15.37333333,9.613333333,9.615
 11/17  18:00:00,4.353333333,15.65,4.358333333,2.721666667,2.721666667
 11/17  19:00:00,0.743333333,2.703333333,0.748333333,0.466666667,0.466666667
 11/17  20:00:00,1.063333333,3.821666667,1.063333333,0.666666667,0.666666667
 11/17  21:00:00,1.483333333,5.335,1.483333333,0.931666667,0.931666667
 11/17  22:00:00,1.6,5.758333333,1.6,1.005,1.005
 11/17  23:00:00,0.61,2.196666667,0.611666667,0.38,0.38
 11/17  24:00:00,0.69,2.485,0.69,0.43,0.43
 11/18  01:00:00,0,0,0,0,0
 11/18  02:00:00,0,0,0,0,0
 11/18  03:00:00,0,0,0,0,0
 11/18  04:00:00,0,0,0,0,0
 11/18  05:00:00,0,0,0,0,0
 11/18  06:00:00,0,0,0,0,0
 11/18  07:00:00,1.458333333,5.243333333,1.458333333,0.915,0.915
 11/18  08:00:00,3.178333333,11.415,3.178333333,1.99,1.99
 11/18  09:00:00,14.28333333,51.33833333,14.285,8.938333333,8.938333333
 11/18  10:00:00,10.84166667,38.98333333,10.83666667,6.783333333,6.78
 11/18  11:00:00,15.60166667,56.05833333,15.6,9.765,9.763333333
 11/18  12:00:00,10.58,38.065,10.57,6.62,6.62
 11/18  13:00:00,6.853333333,24.65833333,6.845,4.29,4.29
 11/18  14:00:00,15.2,54.63333333,15.19833333,9.51,9.513333333
 11/18  15:00:00,11.045,39.74666667,11.05333333,6.91,6.916666667
 11/18  16:00:00,10.88833333,39.175,10.90333333,6.811666667,6.816666667
 11/18  17:00:00,15.405,55.38166667,15.42166667,9.64,9.641666667
 11/18  18:00:00,4.483333333,16.11833333,4.491666667,2.803333333,2.801666667
 11/18  19:00:00,0.82,2.951666667,0.823333333,0.513333333,0.513333333
 11/18  20:00:00,1.24,4.461666667,1.243333333,0.778333333,0.778333333
 11/18  21:00:00,1.618333333,5.823333333,1.62,1.016666667,1.016666667
 11/18  22:00:00,1.551666667,5.576666667,1.551666667,0.971666667,0.971666667
 11/18  23:00:00,0.675,2.423333333,0.675,0.42,0.42
 11/18  24:00:00,0.688333333,2.476666667,0.686666667,0.43,0.43
 11/19  01:00:00,0,0,0,0,0
 11/19  02:00:00,0,0,0,0,0
 11/19  03:00:00,0,0,0,0,0
 11/19  04:00:00,0,0,0,0,0
 11/19  05:00:00,0,0,0,0,0
 11/19  06:00:00,0,0,0,0,0
 11/19  07:00:00,1.516666667,5.458333333,1.516666667,0.953333333,0.953333333
 11/19  08:00:00,3.05,10.95166667,3.05,1.91,1.91
 11/19  09:00:00,9.315,33.48166667,9.32,5.83,5.83
 11/19  10:00:00,14.85,53.365,14.85333333,9.293333333,9.293333333
 11/19  11:00:00,14.38166667,51.69833333,14.385,9,9
 11/19  12:00:00,12.4,44.58,12.40166667,7.758333333,7.758333333
 11/19  13:00:00,6.585,23.68,6.59,4.12,4.12
 11/19  14:00:00,14.27833333,51.31666667,14.28166667,8.936666667,8.936666667
 11/19  15:00:00,12.51166667,44.97833333,12.51333333,7.828333333,7.826666667
 11/19  16:00:00,14.3,51.41166667,14.30333333,8.948333333,8.948333333
 11/19  17:00:00,11.87666667,42.70666667,11.88333333,7.433333333,7.433333333
 11/19  18:00:00,4.93,17.71,4.93,3.08,3.08
 11/19  19:00:00,0.81,2.913333333,0.81,0.506666667,0.506666667
 11/19  20:00:00,1.041666667,3.746666667,1.041666667,0.653333333,0.653333333
 11/19  21:00:00,1.463333333,5.258333333,1.463333333,0.916666667,0.916666667
 11/19  22:00:00,1.531666667,5.511666667,1.531666667,0.961666667,0.961666667
 11/19  23:00:00,0.7,2.52,0.7,0.436666667,0.436666667
 11/19  24:00:00,0.596666667,2.153333333,0.596666667,0.373333333,0.373333333
 11/20  01:00:00,0,0,0,0,0
 11/20  02:00:00,0,0,0,0,0
 11/20  03:00:00,0,0,0,0,0
 11/20  04:00:00,0,0,0,0,0
 11/20  05:00:00,0,0,0,0,0
 11/20  06:00:00,0,0,0,0,0
 11/20  07:00:00,1.401666667,5.038333333,1.401666667,0.878333333,0.878333333
 11/20  08:00:00,3.055,10.97,3.055,1.911666667,1.911666667
 11/20  09:00:00,10.55333333,37.92,10.55333333,6.603333333,6.601666667
 11/20  10:00:00,13.57166667,48.78,13.57166667,8.49,8.49
 11/20  11:00:00,13.32,47.885,13.32,8.336666667,8.336666667
 11/20  12:00:00,15.14666667,54.445,15.14333333,9.475,9.475
 11/20  13:00:00,6.241666667,22.44166667,6.24,3.903333333,3.903333333
 11/20  14:00:00,14.67166667,52.71666667,14.66833333,9.18,9.181666667
 11/20  15:00:00,15.385,55.27666667,15.385,9.628333333,9.628333333
 11/20  16:00:00,9.93,35.68833333,9.923333333,6.21,6.213333333
 11/20  17:00:00,11.57,41.58,11.57,7.238333333,7.236666667
 11/20  18:00:00,4.93,17.71,4.93,3.08,3.08
 11/20  19:00:00,0.68,2.441666667,0.68,0.426666667,0.426666667
 11/20  20:00:00,1.181666667,4.243333333,1.181666667,0.74,0.74
 11/20  21:00:00,1.505,5.406666667,1.505,0.943333333,0.943333333
 11/20  22:00:00,1.515,5.446666667,1.515,0.95,0.95
 11/20  23:00:00,0.636666667,2.293333333,0.636666667,0.396666667,0.396666667
 11/20  24:00:00,0.653333333,2.35,0.653333333,0.406666667,0.406666667
 11/21  01:00:00,0,0,0,0,0
 11/21  02:00:00,0,0,0,0,0
 11/21  03:00:00,0,0,0,0,0
 11/21  04:00:00,0,0,0,0,0
 11/21  05:00:00,0,0,0,0,0
 11/21  06:00:00,0,0,0,0,0
 11/21  07:00:00,1.575,5.668333333,1.575,0.99,0.99
 11/21  08:00:00,1.64,5.9,1.64,1.03,1.03
 11/21  09:00:00,4.858333333,17.455,4.858333333,3.036666667,3.036666667
 11/21  10:00:00,4.823333333,17.33,4.823333333,3.015,3.015
 11/21  11:00:00,4.93,17.71,4.93,3.08,3.08
 11/21  12:00:00,4.93,17.71,4.93,3.08,3.08
 11/21  13:00:00,1.64,5.9,1.64,1.03,1.03
 11/21  14:00:00,1.64,5.9,1.64,1.03,1.03
 11/21  15:00:00,1.64,5.9,1.64,1.03,1.03
 11/21  16:00:00,1.64,5.9,1.64,1.03,1.03
 11/21  17:00:00,1.64,5.9,1.64,1.03,1.03
 11/21  18:00:00,0.82,2.95,0.82,0.51,0.51
 11/21  19:00:00,0.82,2.95,0.82,0.51,0.51
 11/21  20:00:00,0,0,0,0,0
 11/21  21:00:00,0,0,0,0,0
 11/21  22:00:00,0,0,0,0,0
 11/21  23:00:00,0,0,0,0,0
 11/21  24:00:00,0,0,0,0,0
 11/22  01:00:00,0,0,0,0,0
 11/22  02:00:00,0,0,0,0,0
 11/22  03:00:00,0,0,0,0,0
 11/22  04:00:00,0,0,0,0,0
 11/22  05:00:00,0,0,0,0,0
 11/22  06:00:00,0,0,0,0,0
 11/22  07:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  08:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  09:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  10:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  11:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  12:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  13:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  14:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  15:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  16:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  17:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  18:00:00,0.82,2.95,0.82,0.51,0.51
 11/22  19:00:00,0,0,0,0,0
 11/22  20:00:00,0,0,0,0,0
 11/22  21:00:00,0,0,0,0,0
 11/22  22:00:00,0,0,0,0,0
 11/22  23:00:00,0,0,0,0,0
 11/22  24:00:00,0,0,0,0,0
 11/23  01:00:00,0,0,0,0,0
 11/23  02:00:00,0,0,0,0,0
 11/23  03:00:00,0,0,0,0,0
 11/23  04:00:00,0,0,0,0,0
 11/23  05:00:00,0,0,0,0,0
 11/23  06:00:00,0,0,0,0,0
 11/23  07:00:00,1.468333333,5.281666667,1.468333333,0.921666667,0.921666667
 11/23  08:00:00,3.151666667,11.31833333,3.151666667,1.971666667,1.971666667
 11/23  09:00:00,14.36166667,51.61666667,14.36,8.986666667,8.983333333
 11/23  10:00:00,10.85666667,39.03833333,10.855,6.795,6.79
 11/23  11:00:00,15.58666667,56.00166667,15.585,9.755,9.755
 11/23  12:00:00,10.59833333,38.135,10.595,6.633333333,6.638333333
 11/23  13:00:00,6.866666667,24.70166667,6.865,4.296666667,4.3
 11/23  14:00:00,15.02,53.98333333,15.02333333,9.4,9.403333333
 11/23  15:00:00,11.09666667,39.925,11.11,6.943333333,6.95
 11/23  16:00:00,10.85333333,39.04,10.87,6.79,6.795
 11/23  17:00:00,15.33166667,55.12166667,15.35333333,9.595,9.6
 11/23  18:00:00,4.33,15.57,4.34,2.708333333,2.708333333
 11/23  19:00:00,0.783333333,2.818333333,0.785,0.491666667,0.491666667
 11/23  20:00:00,1.261666667,4.535,1.263333333,0.791666667,0.791666667
 11/23  21:00:00,1.475,5.303333333,1.475,0.925,0.925
 11/23  22:00:00,1.543333333,5.548333333,1.543333333,0.966666667,0.966666667
 11/23  23:00:00,0.62,2.23,0.621666667,0.385,0.385
 11/23  24:00:00,0.771666667,2.771666667,0.771666667,0.481666667,0.481666667
 11/24  01:00:00,0,0,0,0,0
 11/24  02:00:00,0,0,0,0,0
 11/24  03:00:00,0,0,0,0,0
 11/24  04:00:00,0,0,0,0,0
 11/24  05:00:00,0,0,0,0,0
 11/24  06:00:00,0,0,0,0,0
 11/24  07:00:00,1.36,4.895,1.36,0.855,0.855
 11/24  08:00:00,3.123333333,11.225,3.125,1.955,1.955
 11/24  09:00:00,14.32166667,51.475,14.32,8.963333333,8.96
 11/24  10:00:00,10.87333333,39.09833333,10.87,6.805,6.8
 11/24  11:00:00,15.60666667,56.07666667,15.605,9.768333333,9.766666667
 11/24  12:00:00,10.57833333,38.05,10.57,6.616666667,6.621666667
 11/24  13:00:00,6.895,24.80166667,6.891666667,4.315,4.316666667
 11/24  14:00:00,15.15166667,54.445,15.14833333,9.48,9.483333333
 11/24  15:00:00,11.02833333,39.67333333,11.03166667,6.895,6.905
 11/24  16:00:00,10.86666667,39.095,10.88166667,6.793333333,6.805
 11/24  17:00:00,15.37166667,55.26666667,15.395,9.62,9.625
 11/24  18:00:00,4.561666667,16.41166667,4.576666667,2.855,2.856666667
 11/24  19:00:00,0.805,2.896666667,0.811666667,0.503333333,0.501666667
 11/24  20:00:00,1.313333333,4.725,1.315,0.823333333,0.823333333
 11/24  21:00:00,1.495,5.373333333,1.495,0.938333333,0.938333333
 11/24  22:00:00,1.49,5.358333333,1.491666667,0.933333333,0.933333333
 11/24  23:00:00,0.728333333,2.621666667,0.728333333,0.453333333,0.453333333
 11/24  24:00:00,0.663333333,2.38,0.663333333,0.413333333,0.413333333
 11/25  01:00:00,0,0,0,0,0
 11/25  02:00:00,0,0,0,0,0
 11/25  03:00:00,0,0,0,0,0
 11/25  04:00:00,0,0,0,0,0
 11/25  05:00:00,0,0,0,0,0
 11/25  06:00:00,0,0,0,0,0
 11/25  07:00:00,1.416666667,5.096666667,1.416666667,0.888333333,0.888333333
 11/25  08:00:00,3.078333333,11.055,3.078333333,1.928333333,1.928333333
 11/25  09:00:00,14.26833333,51.275,14.27,8.928333333,8.928333333
 11/25  10:00:00,10.87666667,39.10833333,10.88,6.808333333,6.806666667
 11/25  11:00:00,15.61,56.08,15.61,9.77,9.77
 11/25  12:00:00,10.61833333,38.19333333,10.615,6.646666667,6.646666667
 11/25  13:00:00,6.928333333,24.92833333,6.928333333,4.338333333,4.34
 11/25  14:00:00,15.22,54.68333333,15.22,9.525,9.525
 11/25  15:00:00,11.00833333,39.59166667,11.01166667,6.886666667,6.89
 11/25  16:00:00,10.855,39.03166667,10.86333333,6.791666667,6.795
 11/25  17:00:00,15.31,55.02833333,15.32,9.58,9.58
 11/25  18:00:00,4.455,16.00833333,4.46,2.785,2.785
 11/25  19:00:00,0.85,3.066666667,0.855,0.535,0.535
 11/25  20:00:00,1.16,4.165,1.16,0.726666667,0.725
 11/25  21:00:00,1.451666667,5.221666667,1.451666667,0.911666667,0.911666667
 11/25  22:00:00,1.515,5.446666667,1.515,0.95,0.95
 11/25  23:00:00,0.47,1.693333333,0.47,0.293333333,0.293333333
 11/25  24:00:00,0.638333333,2.293333333,0.638333333,0.396666667,0.396666667
 11/26  01:00:00,0,0,0,0,0
 11/26  02:00:00,0,0,0,0,0
 11/26  03:00:00,0,0,0,0,0
 11/26  04:00:00,0,0,0,0,0
 11/26  05:00:00,0,0,0,0,0
 11/26  06:00:00,0,0,0,0,0
 11/26  07:00:00,0.788333333,2.836666667,0.788333333,0.491666667,0.491666667
 11/26  08:00:00,0.82,2.95,0.82,0.51,0.51
 11/26  09:00:00,0.788333333,2.838333333,0.788333333,0.491666667,0.491666667
 11/26  10:00:00,0.816666667,2.94,0.816666667,0.508333333,0.508333333
 11/26  11:00:00,0.82,2.95,0.82,0.51,0.51
 11/26  12:00:00,0.82,2.95,0.82,0.51,0.51
 11/26  13:00:00,0.81,2.91,0.81,0.503333333,0.503333333
 11/26  14:00:00,0.82,2.95,0.82,0.51,0.51
 11/26  15:00:00,0.81,2.913333333,0.81,0.505,0.505
 11/26  16:00:00,0.82,2.95,0.82,0.51,0.51
 11/26  17:00:00,0.82,2.95,0.82,0.51,0.51
 11/26  18:00:00,0.82,2.95,0.82,0.51,0.51
 11/26  19:00:00,0,0,0,0,0
 11/26  20:00:00,0,0,0,0,0
 11/26  21:00:00,0,0,0,0,0
 11/26  22:00:00,0,0,0,0,0
 11/26  23:00:00,0,0,0,0,0
 11/26  24:00:00,0,0,0,0,0
 11/27  01:00:00,0,0,0,0,0
 11/27  02:00:00,0,0,0,0,0
 11/27  03:00:00,0,0,0,0,0
 11/27  04:00:00,0,0,0,0,0
 11/27  05:00:00,0,0,0,0,0
 11/27  06:00:00,0,0,0,0,0
 11/27  07:00:00,1.425,5.12,1.423333333,0.893333333,0.893333333
 11/27  08:00:00,3.085,11.07666667,3.085,1.931666667,1.931666667
 11/27  09:00:00,10.60666667,38.11666667,10.60666667,6.636666667,6.636666667
 11/27  10:00:00,13.44,48.29,13.435,8.411666667,8.41
 11/27  11:00:00,13.32,47.86,13.31666667,8.335,8.335
 11/27  12:00:00,15.09,54.215,15.08333333,9.441666667,9.443333333
 11/27  13:00:00,6.138333333,22.06166667,6.136666667,3.841666667,3.841666667
 11/27  14:00:00,14.655,52.655,14.65333333,9.17,9.17
 11/27  15:00:00,15.41166667,55.37166667,15.41166667,9.645,9.646666667
 11/27  16:00:00,9.818333333,35.285,9.823333333,6.143333333,6.145
 11/27  17:00:00,11.58333333,41.61833333,11.59,7.246666667,7.246666667
 11/27  18:00:00,4.93,17.71,4.93,3.08,3.08
 11/27  19:00:00,0.696666667,2.505,0.698333333,0.438333333,0.438333333
 11/27  20:00:00,0.958333333,3.441666667,0.958333333,0.601666667,0.601666667
 11/27  21:00:00,1.51,5.435,1.51,0.948333333,0.948333333
 11/27  22:00:00,1.456666667,5.241666667,1.456666667,0.915,0.915
 11/27  23:00:00,0.613333333,2.206666667,0.613333333,0.383333333,0.383333333
 11/27  24:00:00,0.776666667,2.796666667,0.776666667,0.483333333,0.483333333
 11/28  01:00:00,0,0,0,0,0
 11/28  02:00:00,0,0,0,0,0
 11/28  03:00:00,0,0,0,0,0
 11/28  04:00:00,0,0,0,0,0
 11/28  05:00:00,0,0,0,0,0
 11/28  06:00:00,0,0,0,0,0
 11/28  07:00:00,1.578333333,5.676666667,1.578333333,0.99,0.99
 11/28  08:00:00,1.64,5.9,1.64,1.03,1.03
 11/28  09:00:00,4.93,17.71,4.93,3.08,3.08
 11/28  10:00:00,4.93,17.71,4.93,3.08,3.08
 11/28  11:00:00,4.93,17.71,4.93,3.08,3.08
 11/28  12:00:00,4.93,17.71,4.93,3.08,3.08
 11/28  13:00:00,1.64,5.9,1.64,1.03,1.03
 11/28  14:00:00,1.64,5.9,1.64,1.03,1.03
 11/28  15:00:00,1.64,5.9,1.64,1.03,1.03
 11/28  16:00:00,1.64,5.9,1.64,1.03,1.03
 11/28  17:00:00,1.64,5.9,1.64,1.03,1.03
 11/28  18:00:00,0.82,2.95,0.82,0.51,0.51
 11/28  19:00:00,0.82,2.95,0.82,0.51,0.51
 11/28  20:00:00,0,0,0,0,0
 11/28  21:00:00,0,0,0,0,0
 11/28  22:00:00,0,0,0,0,0
 11/28  23:00:00,0,0,0,0,0
 11/28  24:00:00,0,0,0,0,0
 11/29  01:00:00,0,0,0,0,0
 11/29  02:00:00,0,0,0,0,0
 11/29  03:00:00,0,0,0,0,0
 11/29  04:00:00,0,0,0,0,0
 11/29  05:00:00,0,0,0,0,0
 11/29  06:00:00,0,0,0,0,0
 11/29  07:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  08:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  09:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  10:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  11:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  12:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  13:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  14:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  15:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  16:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  17:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  18:00:00,0.82,2.95,0.82,0.51,0.51
 11/29  19:00:00,0,0,0,0,0
 11/29  20:00:00,0,0,0,0,0
 11/29  21:00:00,0,0,0,0,0
 11/29  22:00:00,0,0,0,0,0
 11/29  23:00:00,0,0,0,0,0
 11/29  24:00:00,0,0,0,0,0
 11/30  01:00:00,0,0,0,0,0
 11/30  02:00:00,0,0,0,0,0
 11/30  03:00:00,0,0,0,0,0
 11/30  04:00:00,0,0,0,0,0
 11/30  05:00:00,0,0,0,0,0
 11/30  06:00:00,0,0,0,0,0
 11/30  07:00:00,1.463333333,5.263333333,1.463333333,0.918333333,0.918333333
 11/30  08:00:00,3.016666667,10.83166667,3.016666667,1.888333333,1.888333333
 11/30  09:00:00,14.265,51.26666667,14.265,8.928333333,8.925
 11/30  10:00:00,10.835,38.96666667,10.835,6.78,6.778333333
 11/30  11:00:00,15.565,55.925,15.565,9.741666667,9.741666667
 11/30  12:00:00,10.42333333,37.49166667,10.41833333,6.521666667,6.521666667
 11/30  13:00:00,6.853333333,24.64666667,6.853333333,4.285,4.29
 11/30  14:00:00,14.71166667,52.86666667,14.71166667,9.206666667,9.206666667
 11/30  15:00:00,11.135,40.04166667,11.13833333,6.966666667,6.97
 11/30  16:00:00,10.85333333,39.03333333,10.85833333,6.786666667,6.795
 11/30  17:00:00,15.34333333,55.15166667,15.35166667,9.601666667,9.603333333
 11/30  18:00:00,4.148333333,14.91166667,4.151666667,2.593333333,2.593333333
 11/30  19:00:00,0.905,3.26,0.908333333,0.566666667,0.566666667
 11/30  20:00:00,1.116666667,4.015,1.116666667,0.7,0.7
 11/30  21:00:00,1.57,5.645,1.57,0.985,0.985
 11/30  22:00:00,1.61,5.791666667,1.61,1.011666667,1.008333333
 11/30  23:00:00,0.591666667,2.151666667,0.591666667,0.368333333,0.368333333
