Date/Time,Target_S1 BACK:Zone People Occupant Count,Target_S1 CORE:Zone People Occupant Count,Target_S1 FRONT:Zone People Occupant Count,Target_S1 LEFT:Zone People Occupant Count,Target_S1 RIGHT:Zone People Occupant Count,Target_S1 BACK:Zone Infiltration Air Change,Target_S1 CORE:Zone Infiltration Air Change,Target_S1 FRONT:Zone Infiltration Air Change,Target_S1 LEFT:Zone Infiltration Air Change,Target_S1 RIGHT:Zone Infiltration Air Change,Baseline_S1 BACK:Zone People Occupant Count,Baseline_S1 CORE:Zone People Occupant Count,Baseline_S1 FRONT:Zone People Occupant Count,Baseline_S1 LEFT:Zone People Occupant Count,Baseline_S1 RIGHT:Zone People Occupant Count,Baseline_S1 BACK:Zone Infiltration Air Change,Baseline_S1 CORE:Zone Infiltration Air Change,Baseline_S1 FRONT:Zone Infiltration Air Change,Baseline_S1 LEFT:Zone Infiltration Air Change,Baseline_S1 RIGHT:Zone Infiltration Air Change
 05/15  03:00:00,0,0,0,0,0,2.529294512,2.527737106,2.53067902,2.53194117,2.5315147,0,0,0,0,0,1.016157367,1.015736466,1.016769809,1.017343384,1.017185304
 05/15  04:00:00,0,0,0,0,0,2.532068021,2.53041992,2.533397757,2.534670752,2.534239223,0,0,0,0,0,1.017518359,1.017055263,1.018112632,1.018692314,1.01852731
 05/15  05:00:00,0,0,0,0,0,2.530407808,2.529109479,2.531338949,2.532325344,2.532005568,0,0,0,0,0,1.016419655,1.016127604,1.016862788,1.017335508,1.017202931
 05/15  06:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.529104187,2.527961136,2.529897347,2.530752851,2.530680495,1.095368,3.935715328,1.095368,0.685412,0.685412,1.015208343,1.014969988,1.015602014,1.016023472,1.015980553
 05/15  07:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.754735284,0.754700631,0.754997356,0.755214862,0.75520782,2.190736,7.871430656,2.190736,1.370824,1.370824,0.252289966,0.252333621,0.25239066,0.252479141,0.252475294
 05/15  08:00:00,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917,0.750180869,0.750512274,0.750442141,0.750591929,0.750644225,10.405996,37.38929562,10.405996,6.511414,6.511414,0.250942802,0.251167291,0.251038837,0.251097869,0.251108387
 05/15  09:00:00,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811,0.747057114,0.747478835,0.747337822,0.747429646,0.747484431,10.405996,37.38929562,10.405996,6.511414,6.511414,0.249783714,0.250056466,0.249884182,0.249924668,0.2499361
 05/15  10:00:00,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811,0.746329413,0.746749731,0.746668833,0.746675324,0.746815121,10.405996,37.38929562,10.405996,6.511414,6.511414,0.249539059,0.24982769,0.249651118,0.24966785,0.249701367
 05/15  11:00:00,16.27992993,58.4946518,16.27992993,10.18695026,10.18695026,0.746769378,0.747324725,0.74719756,0.747076803,0.74727669,10.405996,37.38929562,10.405996,6.511414,6.511414,0.249538627,0.249875596,0.249665557,0.249651713,0.249697929
 05/15  12:00:00,7.513809766,26.99751706,7.513809766,4.701666818,4.701666818,0.746200116,0.746722122,0.746574736,0.746499948,0.746571631,5.47684,19.67857664,5.47684,3.42706,3.42706,0.249738487,0.250080317,0.249852513,0.24984473,0.249862148
 05/15  13:00:00,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,0.750526454,0.751062018,0.750912937,0.750827935,0.750841507,10.405996,37.38929562,10.405996,6.511414,6.511414,0.251170196,0.251509429,0.251286518,0.251276225,0.251279771
 05/15  14:00:00,17.53222279,62.99420648,17.53222279,10.97055591,10.97055591,0.751298845,0.75181304,0.751755217,0.75166925,0.751589525,10.405996,37.38929562,10.405996,6.511414,6.511414,0.251121775,0.251460061,0.251255723,0.251239773,0.251222641
 05/15  15:00:00,11.27070588,40.49624409,11.27070588,7.052494742,7.052494742,0.751380454,0.751855968,0.751779252,0.751858074,0.751662599,10.405996,37.38929562,10.405996,6.511414,6.511414,0.251665016,0.252026304,0.251784043,0.251807491,0.251758664
 05/15  16:00:00,12.52301628,44.99586177,12.52301628,7.836111364,7.836111364,0.749444411,0.749979529,0.749846249,0.750644185,0.749701531,10.405996,37.38929562,10.405996,6.511414,6.511414,0.251031138,0.251405172,0.251153774,0.251376343,0.251117019
 05/15  17:00:00,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917,0.74684258,0.747306434,0.747142899,0.748823655,0.74707161,3.286104,11.80714598,3.286104,2.056236,2.056236,0.24999347,0.250292441,0.250100081,0.250594824,0.250074764
 05/15  18:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.744295678,0.744456144,0.744536187,0.746184569,0.744504793,1.095368,3.935715328,1.095368,0.685412,0.685412,0.249213563,0.249399646,0.249292824,0.249810934,0.249284139
 05/15  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.489531761,2.489461859,2.489941952,2.494288978,2.489919264,1.095368,3.935715328,1.095368,0.685412,0.685412,0.999815286,1.000238193,1.000069589,1.001850207,1.000064004
 05/15  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.500775779,2.500349179,2.501259439,2.503726855,2.501391417,1.095368,3.935715328,1.095368,0.685412,0.685412,1.004440528,1.00462606,1.004698154,1.005814193,1.004758438
 05/15  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.512883168,2.512147004,2.513457654,2.515288458,2.513679073,1.095368,3.935715328,1.095368,0.685412,0.685412,1.009368459,1.009412796,1.00965002,1.010485949,1.009751497
 05/15  22:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.520713217,2.519758303,2.521282664,2.523066332,2.521526812,0.547684,1.967857664,0.547684,0.342706,0.342706,1.011985598,1.011909167,1.012268149,1.013083598,1.012382368
 05/15  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.525511905,2.524321656,2.526044972,2.527884302,2.526314622,0.547684,1.967857664,0.547684,0.342706,0.342706,1.014254809,1.014075446,1.014522676,1.015363274,1.014647063
 05/15  24:00:00,0,0,0,0,0,2.542487679,2.540381547,2.543163955,2.545695955,2.54355568,0,0,0,0,0,1.022012909,1.021512526,1.022337049,1.023422269,1.022499489
 05/16  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/16  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/16  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/16  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/16  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/16  06:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 05/16  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 05/16  08:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 05/16  09:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 05/16  10:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 05/16  11:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 05/16  12:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 05/16  13:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 05/16  14:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 05/16  15:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 05/16  16:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 05/16  17:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/16  18:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/16  19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/16  20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/16  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/16  22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/16  23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/16  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  06:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  07:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  08:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  09:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  10:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  11:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  12:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  13:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  14:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  15:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  16:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  17:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 05/17  18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/17  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 05/18  01:00:00,0,0,0,0,0,2.557138487,2.555799224,2.560000908,2.563949329,2.56211706,0,0,0,0,0,1.028190605,1.02806879,1.029315564,1.030970886,1.030301996
 05/18  02:00:00,0,0,0,0,0,2.554334236,2.552449828,2.556935279,2.560671718,2.558901722,0,0,0,0,0,1.027419087,1.027094379,1.028482401,1.030097666,1.029417764
 05/18  03:00:00,0,0,0,0,0,2.552949236,2.551026175,2.555404697,2.558998422,2.557268142,0,0,0,0,0,1.027112556,1.026695863,1.028136207,1.029717312,1.029033227
 05/18  04:00:00,0,0,0,0,0,2.551119676,2.549218995,2.553454907,2.556905557,2.555228805,0,0,0,0,0,1.026551409,1.026084404,1.027540306,1.029078613,1.028401444
 05/18  05:00:00,0,0,0,0,0,2.549224297,2.547823159,2.550865392,2.553353519,2.552146716,0,0,0,0,0,1.024634584,1.0243076,1.025379524,1.026569171,1.026043773
 05/18  06:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.551537413,2.549912302,2.55278437,2.555020911,2.555097665,1.095368,3.935715328,1.095368,0.685412,0.685412,1.025025528,1.024687303,1.025679414,1.026761084,1.026682458
 05/18  07:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.759896896,0.759835287,0.76027054,0.760852432,0.762276791,2.190736,7.871430656,2.190736,1.370824,1.370824,0.254064698,0.254116613,0.254225412,0.25445633,0.254859698
 05/18  08:00:00,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,0.75474117,0.755375432,0.755160096,0.755581623,0.757978962,10.405996,37.38929562,10.405996,6.511414,6.511414,0.252274132,0.252585983,0.252423751,0.252590581,0.253316802
 05/18  09:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.750433234,0.751324084,0.750827417,0.751185055,0.753781562,10.405996,37.38929562,10.405996,6.511414,6.511414,0.251026846,0.251484534,0.251185018,0.251309356,0.252089842
 05/18  10:00:00,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,0.748119664,0.749253253,0.748659621,0.748759886,0.751066927,10.405996,37.38929562,10.405996,6.511414,6.511414,0.250228202,0.250785162,0.250367591,0.250469956,0.251154696
 05/18  11:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.746717341,0.747983899,0.747608,0.747280261,0.748971987,10.405996,37.38929562,10.405996,6.511414,6.511414,0.250014504,0.250667245,0.250163683,0.250218362,0.2506462
 05/18  12:00:00,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,0.748253478,0.749685735,0.749471643,0.748752404,0.749724703,5.47684,19.67857664,5.47684,3.42706,3.42706,0.250756724,0.251487883,0.25095694,0.25093218,0.251199194
 05/18  13:00:00,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,0.749798937,0.751364492,0.751139896,0.750251818,0.7509994,10.405996,37.38929562,10.405996,6.511414,6.511414,0.251412714,0.252205832,0.25164472,0.251571914,0.251802781
 05/18  14:00:00,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,0.748164193,0.749547028,0.749433821,0.748956424,0.749348749,10.405996,37.38929562,10.405996,6.511414,6.511414,0.25087457,0.251429955,0.251107401,0.251061258,0.251257595
 05/18  15:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.746479629,0.747722503,0.747546191,0.747950947,0.74766872,10.405996,37.38929562,10.405996,6.511414,6.511414,0.2504389,0.250761741,0.250648169,0.250714605,0.250728576
 05/18  16:00:00,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,0.74517712,0.746440531,0.745978473,0.747496848,0.746344881,10.405996,37.38929562,10.405996,6.511414,6.511414,0.249882472,0.250174368,0.25007698,0.25013531,0.250142225
 05/18  17:00:00,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,0.743021049,0.743898336,0.74369115,0.74599101,0.744201091,3.286104,11.80714598,3.286104,2.056236,2.056236,0.249029429,0.249470335,0.249224964,0.249845174,0.249419867
 05/18  18:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.74133976,0.741961471,0.741992026,0.744390914,0.742489845,1.095368,3.935715328,1.095368,0.685412,0.685412,0.248486924,0.248844842,0.248671205,0.249413931,0.248878926
 05/18  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.471771843,2.47312639,2.473461658,2.478743392,2.474822992,1.095368,3.935715328,1.095368,0.685412,0.685412,0.993085133,0.994153091,0.993816309,0.996008303,0.994554723
 05/18  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.475835527,2.476858315,2.477641727,2.480440131,2.479018917,1.095368,3.935715328,1.095368,0.685412,0.685412,0.994117938,0.994915832,0.994895797,0.99618892,0.995642101
 05/18  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.481374176,2.482147541,2.483308656,2.485292736,2.484654241,1.095368,3.935715328,1.095368,0.685412,0.685412,0.996119586,0.996756505,0.996955876,0.997896069,0.997686379
 05/18  22:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.496507832,2.496825162,2.498429975,2.500411726,2.499744829,0.547684,1.967857664,0.547684,0.342706,0.342706,1.002057779,1.002500012,1.002906564,1.003835462,1.003613306
 05/18  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.500985533,2.501059098,2.502837019,2.504876579,2.504089203,0.547684,1.967857664,0.547684,0.342706,0.342706,1.004203378,1.004527182,1.005039797,1.00600078,1.005713459
 05/18  24:00:00,0,0,0,0,0,2.511003668,2.511148936,2.513364371,2.515896891,2.514755377,0,0,0,0,0,1.007508983,1.007762878,1.008542445,1.0097066,1.009280788
 05/19  01:00:00,0,0,0,0,0,2.519657118,2.519426309,2.522081661,2.524802896,2.523522769,0,0,0,0,0,1.011010852,1.011162623,1.012075617,1.013313416,1.012819226
 05/19  02:00:00,0,0,0,0,0,2.527986023,2.527229203,2.530354744,2.533189424,2.531852389,0,0,0,0,0,1.014845713,1.014840909,1.015892277,1.017173785,1.016643947
 05/19  03:00:00,0,0,0,0,0,2.533512293,2.532385903,2.535781931,2.538657991,2.537310907,0,0,0,0,0,1.017745097,1.017606896,1.018756631,1.02005722,1.019511993
 05/19  04:00:00,0,0,0,0,0,2.529317671,2.528082557,2.531492229,2.53427833,2.532962156,0,0,0,0,0,1.015995783,1.015747776,1.016976642,1.018254076,1.017710138
 05/19  05:00:00,0,0,0,0,0,2.516643866,2.515890888,2.518172935,2.52025228,2.519287934,0,0,0,0,0,1.010599117,1.010569337,1.011339334,1.012350802,1.011922111
 05/19  06:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.521317018,2.520365078,2.522535005,2.524427205,2.524348761,1.095368,3.935715328,1.095368,0.685412,0.685412,1.012088128,1.012029748,1.012735356,1.013661966,1.013545933
 05/19  07:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.751066387,0.751019403,0.751447173,0.751973126,0.75273051,2.190736,7.871430656,2.190736,1.370824,1.370824,0.251162016,0.251231308,0.251321085,0.251528511,0.25173186
 05/19  08:00:00,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,0.74701583,0.747490409,0.74742615,0.747826142,0.74964581,10.405996,37.38929562,10.405996,6.511414,6.511414,0.249713531,0.249975618,0.249870203,0.250028184,0.250568247
 05/19  09:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.745148124,0.74574245,0.745576958,0.745893121,0.747532531,10.405996,37.38929562,10.405996,6.511414,6.511414,0.249228722,0.249586529,0.249395307,0.249515099,0.25000822
 05/19  10:00:00,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,0.744597974,0.745271804,0.745120744,0.745272461,0.746295343,10.405996,37.38929562,10.405996,6.511414,6.511414,0.248942686,0.249336929,0.249113552,0.249202115,0.249510701
 05/19  11:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.741679211,0.742371527,0.742399492,0.742306195,0.743152513,10.405996,37.38929562,10.405996,6.511414,6.511414,0.248187807,0.248612694,0.248377864,0.248423741,0.248648785
 05/19  12:00:00,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,0.738874557,0.739631178,0.739898728,0.739452197,0.740045159,5.47684,19.67857664,5.47684,3.42706,3.42706,0.247338997,0.247790039,0.247576858,0.247554485,0.2477235
 05/19  13:00:00,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,0.742089253,0.743111096,0.74324964,0.742624947,0.743039276,10.405996,37.38929562,10.405996,6.511414,6.511414,0.248248706,0.248787701,0.248511317,0.248447616,0.248580336
 05/19  14:00:00,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,0.744732084,0.745670924,0.745853287,0.745536839,0.745648207,10.405996,37.38929562,10.405996,6.511414,6.511414,0.249565969,0.250126894,0.249821697,0.249789733,0.249880768
 05/19  15:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.743710443,0.744576909,0.744634596,0.744924295,0.744603051,10.405996,37.38929562,10.405996,6.511414,6.511414,0.249483988,0.250035333,0.249703779,0.249819213,0.249790824
 05/19  16:00:00,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,0.741874261,0.742691055,0.742561313,0.743318248,0.742744032,10.405996,37.38929562,10.405996,6.511414,6.511414,0.248700274,0.249202062,0.248892102,0.249132777,0.249004869
 05/19  17:00:00,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,0.740826799,0.741269438,0.741409928,0.742765563,0.741714531,3.286104,11.80714598,3.286104,2.056236,2.056236,0.248264782,0.248604611,0.248447297,0.248860362,0.248582346
 05/19  18:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.737530938,0.737776023,0.738070553,0.739929233,0.738375356,1.095368,3.935715328,1.095368,0.685412,0.685412,0.247121957,0.247358235,0.247288258,0.247878196,0.247424464
 05/19  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.462996511,2.463593679,2.464311278,2.468889126,2.465129861,1.095368,3.935715328,1.095368,0.685412,0.685412,0.989042321,0.989767738,0.989665033,0.991603862,0.990135881
 05/19  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.47802284,2.478178121,2.479410455,2.481856259,2.480336129,1.095368,3.935715328,1.095368,0.685412,0.685412,0.995047225,0.995508146,0.995684372,0.996843526,0.9961913
 05/19  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.491296237,2.491005188,2.49276915,2.494550926,2.493750839,1.095368,3.935715328,1.095368,0.685412,0.685412,1.000525088,1.000782877,1.001193056,1.002052442,1.001719444
 05/19  22:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.497318619,2.496842047,2.498760006,2.500471791,2.499702177,0.547684,1.967857664,0.547684,0.342706,0.342706,1.002605488,1.002726221,1.003273023,1.004098889,1.003782365
 05/19  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.500415676,2.499888281,2.501789103,2.503523372,2.502680492,0.547684,1.967857664,0.547684,0.342706,0.342706,1.003607181,1.003677457,1.004255358,1.005092454,1.004737996
 05/19  24:00:00,0,0,0,0,0,2.518760243,2.517809425,2.520516783,2.522740533,2.521555437,0,0,0,0,0,1.010959364,1.010830625,1.011754962,1.012784146,1.012297383
